                4525         8.21925e-15                                  6.62524771e+14      5.61369291e-29                    
                4526         7.91676e-15                                  6.62378389e+14      5.40948440e-29                    
                4527         7.87536e-15                                  6.62232072e+14      5.38357414e-29                    
                4528         7.93887e-15                                  6.62085819e+14      5.42938728e-29                    
                4529         7.92526e-15                                  6.61939631e+14      5.42247370e-29                    
                4530         7.96833e-15                                  6.61793508e+14      5.45435009e-29                    
                4531         8.09822e-15                                  6.61647449e+14      5.54570788e-29                    
                4532         8.22305e-15                                  6.61501454e+14      5.63367809e-29                    
                4533         8.38975e-15                                  6.61355524e+14      5.75042247e-29                    
                4534         8.66278e-15                                  6.61209658e+14      5.94018008e-29                    
                4535         8.90649e-15                                  6.61063857e+14      6.10998947e-29                    
                4536         9.04315e-15                                  6.60918119e+14      6.20647657e-29                    
                4537         9.05771e-15                                  6.60772447e+14      6.21921061e-29                    
                4538         9.17773e-15                                  6.60626838e+14      6.30439701e-29                    
                4539         9.19757e-15                                  6.60481293e+14      6.32081037e-29                    
                4540         9.09806e-15                                  6.60335813e+14      6.25517978e-29                    
                4541         9.07262e-15                                  6.60190396e+14      6.24043723e-29                    
                4542          9.1036e-15                                  6.60045044e+14      6.26450444e-29                    
                4543          9.0341e-15                                  6.59899756e+14      6.21941678e-29                    
                4544         8.97435e-15                                  6.59754531e+14      6.18100283e-29                    
                4545         9.00205e-15                                  6.59609371e+14      6.20281017e-29                    
                4546         8.86264e-15                                  6.59464274e+14      6.10943805e-29                    
                4547         8.65322e-15                                  6.59319241e+14      5.96769952e-29                    
                4548         8.72231e-15                                  6.59174272e+14      6.01799364e-29                    
                4549         8.83068e-15                                  6.59029367e+14      6.09544357e-29                    
                4550         8.91497e-15                                  6.58884525e+14      6.15633116e-29                    
                4551         8.99701e-15                                  6.58739747e+14      6.21571608e-29                    
                4552         9.00032e-15                                  6.58595033e+14      6.22073573e-29                    
                4553         9.14466e-15                                  6.58450382e+14      6.32327628e-29                    
                4554         9.43882e-15                                  6.58305795e+14      6.52954698e-29                    
                4555         9.60711e-15                                  6.58161271e+14      6.64888498e-29                    
                4556         9.68832e-15                                  6.58016811e+14      6.70803315e-29                    
                4557         9.89352e-15                                  6.57872414e+14      6.85311765e-29                    
                4558         9.94494e-15                                  6.57728080e+14      6.89175933e-29                    
                4559          9.8936e-15                                  6.57583810e+14      6.85918989e-29                    
                4560         9.78515e-15                                  6.57439603e+14      6.78697840e-29                    
                4561         9.62713e-15                                  6.57295459e+14      6.68030475e-29                    
                4562         9.48531e-15                                  6.57151379e+14      6.58478175e-29                    
                4563         9.47813e-15                                  6.57007361e+14      6.58268226e-29                    
                4564         9.65519e-15                                  6.56863407e+14      6.70859216e-29                    
                4565          9.8061e-15                                  6.56719516e+14      6.81643308e-29                    
                4566         9.80598e-15                                  6.56575688e+14      6.81933635e-29                    
                4567         9.78694e-15                                  6.56431922e+14      6.80907697e-29                    
                4568         9.79548e-15                                  6.56288220e+14      6.81800330e-29                    
